month,town,flat_type,storey_range,floor_area_sqm,flat_model,remaining_lease,resale_price,Score,region,storey_range_numeric
2019-05,PUNGGOL,4 ROOM,16 TO 18,94.0,Model A,93.92,463000.0,52.0228977,North-East,17
2021-04,PUNGGOL,4 ROOM,13 TO 15,93.0,Premium Apartment,88.33,515000.0,48.90898066,North-East,14
2018-03,SENGKANG,5 ROOM,04 TO 06,110.0,Premium Apartment,85.75,388000.0,49.74710427,North-East,5
2019-06,SENGKANG,4 ROOM,07 TO 09,92.0,Premium Apartment,94.83,450000.0,51.92866084,North-East,8
2018-10,HOUGANG,3 ROOM,04 TO 06,59.0,Improved,55.75,215000.0,45.535059,North-East,5
2024-08,SENGKANG,5 ROOM,13 TO 15,110.0,Improved,76.0,685000.0,52.70257186,North-East,14
2020-09,SENGKANG,3 ROOM,10 TO 12,67.0,Premium Apartment,94.33,378000.0,54.56514843,North-East,11
2022-08,SENGKANG,2 ROOM,04 TO 06,46.0,Model A,92.0,295000.0,54.41979801,North-East,5
2017-12,ANG MO KIO,4 ROOM,10 TO 12,92.0,New Generation,59.08,418000.0,42.37942779,North-East,11
2017-05,ANG MO KIO,4 ROOM,25 TO 27,91.0,DBSS,93.25,735000.0,42.8147438,North-East,26
2021-12,HOUGANG,4 ROOM,13 TO 15,100.0,Model A,75.92,472000.0,44.11263449,North-East,14
2017-01,SENGKANG,4 ROOM,04 TO 06,93.0,Premium Apartment,92.33,495000.0,51.90898066,North-East,5
2021-12,SERANGOON,EXECUTIVE,04 TO 06,155.0,Maisonette,63.17,750000.0,42.93423215,North-East,5
2024-04,HOUGANG,4 ROOM,01 TO 03,84.0,Simplified,61.5,482000.0,53.06185691,North-East,2
2023-05,HOUGANG,4 ROOM,10 TO 12,100.0,Model A,73.83,545888.0,44.11263449,North-East,11
2019-12,SENGKANG,5 ROOM,07 TO 09,122.0,Improved,79.0,427000.0,55.32736955,North-East,8
2024-04,SENGKANG,5 ROOM,04 TO 06,112.0,Improved,90.25,730888.0,60.01947077,North-East,5
2022-07,SENGKANG,4 ROOM,13 TO 15,96.0,Model A,77.08,462000.0,48.92416078,North-East,14
2024-08,HOUGANG,3 ROOM,13 TO 15,59.0,Improved,50.08,328000.0,45.535059,North-East,14
2024-11,PUNGGOL,4 ROOM,04 TO 06,93.0,Model A,93.08,620000.0,47.02773375,North-East,5
2019-05,SENGKANG,4 ROOM,07 TO 09,90.0,Model A,85.58,370000.0,53.67113848,North-East,8
2023-01,ANG MO KIO,3 ROOM,01 TO 03,69.0,Improved,62.08,360000.0,50.24374947,North-East,2
2023-08,HOUGANG,4 ROOM,04 TO 06,92.0,Model A,90.83,546000.0,42.92866084,North-East,5
2024-08,PUNGGOL,5 ROOM,10 TO 12,112.0,Improved,88.67,720000.0,58.00462663,North-East,11
2021-07,PUNGGOL,EXECUTIVE,07 TO 09,130.0,Premium Apartment,81.0,565000.0,55.82307006,North-East,8
2018-08,SENGKANG,5 ROOM,13 TO 15,110.0,Improved,81.08,465000.0,54.68772773,North-East,14
2024-04,PUNGGOL,5 ROOM,16 TO 18,110.0,Improved,78.08,650000.0,52.73226014,North-East,17
2021-04,SENGKANG,4 ROOM,07 TO 09,92.0,Model A,93.42,475000.0,55.92866084,North-East,8
2017-05,SERANGOON,4 ROOM,04 TO 06,84.0,Simplified,68.0,515000.0,44.06185691,North-East,5
2022-04,HOUGANG,4 ROOM,13 TO 15,85.0,Model A2,80.25,460000.0,39.36874773,North-East,14
2022-06,SENGKANG,4 ROOM,10 TO 12,93.0,Model A,93.25,520000.0,51.99804547,North-East,11
2021-03,PUNGGOL,4 ROOM,13 TO 15,93.0,Premium Apartment,94.58,551000.0,56.99804547,North-East,14
2018-03,ANG MO KIO,5 ROOM,04 TO 06,117.0,Standard,59.0,552000.0,47.7429402,North-East,5
2021-10,HOUGANG,3 ROOM,07 TO 09,64.0,Simplified,63.75,330000.0,41.97104698,North-East,8
2019-04,SERANGOON,4 ROOM,10 TO 12,84.0,Simplified,65.83,515000.0,48.06185691,North-East,11
2019-04,HOUGANG,3 ROOM,10 TO 12,67.0,New Generation,64.75,260000.0,43.11982434,North-East,11
2022-09,HOUGANG,3 ROOM,01 TO 03,67.0,Model A,94.5,465000.0,41.60968084,North-East,2
2024-02,SERANGOON,4 ROOM,10 TO 12,94.0,New Generation,64.17,768000.0,56.65179428,North-East,11
2021-04,PUNGGOL,4 ROOM,01 TO 03,90.0,Model A,93.75,435000.0,46.81957985,North-East,2
2022-12,PUNGGOL,4 ROOM,10 TO 12,93.0,Premium Apartment,94.75,645000.0,59.02773375,North-East,11
2023-11,PUNGGOL,4 ROOM,01 TO 03,93.0,Model A,94.25,540000.0,43.02773375,North-East,2
2024-02,SENGKANG,4 ROOM,10 TO 12,91.0,Model A2,75.83,543000.0,56.6514583,North-East,11
2023-12,SENGKANG,4 ROOM,07 TO 09,93.0,Model A,90.75,605000.0,55.98320134,North-East,8
2024-11,HOUGANG,4 ROOM,04 TO 06,82.0,Improved,50.08,450000.0,43.78949042,North-East,5
2017-09,SENGKANG,5 ROOM,01 TO 03,110.0,Improved,84.67,370000.0,54.73226014,North-East,2
2024-04,SERANGOON,4 ROOM,04 TO 06,104.0,Model A,61.17,835000.0,45.15266684,North-East,5
2017-07,SENGKANG,4 ROOM,04 TO 06,93.0,Model A,93.58,390000.0,56.93866893,North-East,5
2024-05,PUNGGOL,3 ROOM,01 TO 03,68.0,Model A,93.58,460000.0,50.66422134,North-East,2
2020-08,SENGKANG,EXECUTIVE,01 TO 03,130.0,Apartment,79.42,570000.0,48.79338179,North-East,2
2024-09,PUNGGOL,5 ROOM,10 TO 12,113.0,Improved,93.25,750000.0,44.11854367,North-East,11
2021-09,SENGKANG,5 ROOM,07 TO 09,110.0,Improved,79.0,510000.0,47.70257186,North-East,8
2022-02,PUNGGOL,5 ROOM,07 TO 09,113.0,Improved,93.42,658000.0,53.0888554,North-East,8
2024-07,ANG MO KIO,4 ROOM,04 TO 06,99.0,New Generation,54.17,528000.0,42.7760554,North-East,5
2019-11,SERANGOON,EXECUTIVE,07 TO 09,150.0,Apartment,65.17,875000.0,49.66152967,North-East,8
2019-05,SENGKANG,5 ROOM,10 TO 12,110.0,Improved,80.67,532000.0,73.70257186,North-East,11
2021-01,PUNGGOL,5 ROOM,16 TO 18,112.0,Improved,93.42,660000.0,55.01947077,North-East,17
2021-02,HOUGANG,5 ROOM,04 TO 06,112.0,Improved,93.33,562000.0,44.01947077,North-East,5
2018-10,SENGKANG,5 ROOM,01 TO 03,110.0,Premium Apartment,86.33,460000.0,52.77679255,North-East,2
2022-10,PUNGGOL,4 ROOM,07 TO 09,90.0,Model A,80.83,500000.0,51.65629435,North-East,8
2022-08,ANG MO KIO,4 ROOM,16 TO 18,93.0,Model A,94.92,848000.0,47.02773375,North-East,17
2024-09,PUNGGOL,3 ROOM,04 TO 06,67.0,Premium Apartment,90.58,520000.0,55.57999257,North-East,5
2023-05,PUNGGOL,4 ROOM,10 TO 12,90.0,Premium Apartment,83.33,562000.0,51.70082676,North-East,11
2024-10,ANG MO KIO,3 ROOM,04 TO 06,68.0,New Generation,55.33,423888.0,41.11498829,North-East,5
2018-01,ANG MO KIO,3 ROOM,07 TO 09,67.0,New Generation,59.75,312000.0,49.01591538,North-East,8
2023-12,HOUGANG,4 ROOM,16 TO 18,94.0,Model A,95.08,638000.0,48.09711838,North-East,17
2023-05,SERANGOON,4 ROOM,01 TO 03,83.0,Simplified,62.25,442800.0,39.00731641,North-East,2
2022-07,SENGKANG,4 ROOM,07 TO 09,101.0,Model A,76.08,475000.0,49.18201912,North-East,8
2017-12,PUNGGOL,4 ROOM,10 TO 12,92.0,Model A,95.5,470000.0,42.91381671,North-East,11
2022-01,HOUGANG,4 ROOM,01 TO 03,84.0,Simplified,64.0,388000.0,43.06185691,North-East,2
2022-10,ANG MO KIO,3 ROOM,04 TO 06,70.0,Model A,89.0,498000.0,41.68423751,North-East,5
2023-09,PUNGGOL,4 ROOM,04 TO 06,92.0,Premium Apartment,92.67,570000.0,46.95834912,North-East,5
2023-10,SENGKANG,4 ROOM,10 TO 12,92.0,Premium Apartment,84.67,780000.0,51.83959602,North-East,11
2017-02,HOUGANG,4 ROOM,04 TO 06,92.0,Model A2,79.75,358000.0,43.66146638,North-East,5
2023-08,SENGKANG,5 ROOM,19 TO 21,114.0,Premium Apartment,79.67,680000.0,49.96526626,North-East,20
2018-02,PUNGGOL,4 ROOM,10 TO 12,92.0,Model A,95.33,470000.0,46.91381671,North-East,11
2022-09,ANG MO KIO,3 ROOM,10 TO 12,67.0,New Generation,56.5,370000.0,38.04560365,North-East,11
2021-04,ANG MO KIO,3 ROOM,07 TO 09,67.0,New Generation,57.17,324000.0,52.03075952,North-East,8
2021-07,SERANGOON,4 ROOM,01 TO 03,99.0,New Generation,62.58,310000.0,39.86512022,North-East,2
2020-11,SERANGOON,4 ROOM,10 TO 12,105.0,Model A,67.42,560000.0,54.25173974,North-East,11
2018-11,HOUGANG,4 ROOM,01 TO 03,84.0,Simplified,66.92,310000.0,39.06185691,North-East,2
2021-01,HOUGANG,EXECUTIVE,13 TO 15,135.0,Apartment,75.17,888000.0,62.00670773,North-East,14
2019-02,SENGKANG,4 ROOM,13 TO 15,92.0,Model A,95.25,410000.0,53.92866084,North-East,14
2022-08,ANG MO KIO,4 ROOM,13 TO 15,92.0,New Generation,54.0,430000.0,42.36458365,North-East,14
2024-09,PUNGGOL,EXECUTIVE,13 TO 15,128.0,Premium Apartment,78.25,790000.0,53.71398907,North-East,14
2024-07,PUNGGOL,3 ROOM,01 TO 03,68.0,Model A,93.5,460000.0,41.66422134,North-East,2
2019-05,SERANGOON,EXECUTIVE,01 TO 03,146.0,Maisonette,66.75,620000.0,42.45821182,North-East,2
2017-10,HOUGANG,4 ROOM,01 TO 03,103.0,Model A,74.0,357000.0,45.18719116,North-East,2
2023-02,SENGKANG,4 ROOM,07 TO 09,92.0,Model A,91.33,605000.0,69.92866084,North-East,8
2022-01,SENGKANG,4 ROOM,22 TO 24,95.0,Model A,89.92,535000.0,57.04774992,North-East,23
2022-01,SENGKANG,5 ROOM,04 TO 06,111.0,Improved,78.33,500000.0,57.75711236,North-East,5
2024-08,SERANGOON,4 ROOM,04 TO 06,104.0,Model A,67.33,592000.0,40.24173166,North-East,5
2017-05,HOUGANG,4 ROOM,10 TO 12,100.0,Model A,79.75,490000.0,40.11263449,North-East,11
2021-07,SENGKANG,4 ROOM,16 TO 18,104.0,Model A,76.75,458000.0,54.34564061,North-East,17
2024-06,SERANGOON,4 ROOM,01 TO 03,91.0,New Generation,60.33,476000.0,39.42879625,North-East,2
2024-05,ANG MO KIO,3 ROOM,10 TO 12,73.0,New Generation,53.75,438888.0,52.3580025,North-East,11
2020-03,PUNGGOL,5 ROOM,01 TO 03,113.0,Improved,95.25,531000.0,53.0888554,North-East,2
2018-06,PUNGGOL,5 ROOM,07 TO 09,110.0,Premium Apartment,85.67,415000.0,52.76194841,North-East,8
2022-08,PUNGGOL,5 ROOM,10 TO 12,110.0,Improved,80.0,568000.0,52.73226014,North-East,11
2017-03,HOUGANG,3 ROOM,04 TO 06,67.0,New Generation,65.0,296000.0,45.09013606,North-East,5
2023-12,SENGKANG,5 ROOM,07 TO 09,113.0,Improved,93.5,800000.0,53.11854367,North-East,8
2018-09,HOUGANG,3 ROOM,10 TO 12,67.0,New Generation,63.5,302000.0,45.09013606,North-East,11
2021-08,SENGKANG,3 ROOM,19 TO 21,67.0,Model A,92.75,385000.0,47.56514843,North-East,20
2022-05,SENGKANG,4 ROOM,01 TO 03,85.0,Model A2,77.58,447000.0,56.32421532,North-East,2
2023-07,PUNGGOL,4 ROOM,01 TO 03,92.0,Model A,90.5,538000.0,46.91381671,North-East,2
2022-05,ANG MO KIO,4 ROOM,16 TO 18,93.0,Model A,94.92,825000.0,43.02773375,North-East,17
2023-10,ANG MO KIO,3 ROOM,04 TO 06,68.0,New Generation,55.92,360000.0,46.10014415,North-East,5
2021-08,SERANGOON,EXECUTIVE,01 TO 03,151.0,Maisonette,64.58,700000.0,42.7309143,North-East,2
2023-08,SENGKANG,4 ROOM,22 TO 24,96.0,Premium Apartment,88.33,622000.0,57.10229042,North-East,23
2022-05,ANG MO KIO,4 ROOM,01 TO 03,91.0,New Generation,57.92,435000.0,42.3694197,North-East,2
2018-09,HOUGANG,4 ROOM,01 TO 03,84.0,Simplified,67.25,326888.0,43.06185691,North-East,2
2022-03,PUNGGOL,4 ROOM,04 TO 06,90.0,Model A,93.33,515000.0,51.83442399,North-East,5
2018-08,SENGKANG,4 ROOM,10 TO 12,93.0,Model A,93.5,445000.0,53.95351307,North-East,11
2019-10,HOUGANG,EXECUTIVE,01 TO 03,137.0,Apartment,79.08,500000.0,42.14547699,North-East,2
2023-09,HOUGANG,4 ROOM,13 TO 15,93.0,Model A,94.83,595000.0,52.04257788,North-East,14
2023-04,SENGKANG,5 ROOM,01 TO 03,112.0,Premium Apartment,91.67,625000.0,53.01947077,North-East,2
2017-07,SENGKANG,5 ROOM,16 TO 18,115.0,Improved,82.0,436000.0,57.96043021,North-East,17
2017-12,SENGKANG,2 ROOM,19 TO 21,47.0,Model A,93.92,278500.0,54.4298061,North-East,20
2022-07,SENGKANG,EXECUTIVE,10 TO 12,141.0,Apartment,76.42,811000.0,47.36363898,North-East,11
2023-08,HOUGANG,5 ROOM,01 TO 03,140.0,Model A-Maisonette,60.33,818888.0,51.08643643,North-East,2
2019-12,SENGKANG,4 ROOM,04 TO 06,90.0,Premium Apartment,88.67,530000.0,51.73051503,North-East,5
2017-12,SERANGOON,EXECUTIVE,10 TO 12,146.0,Maisonette,66.92,900000.0,49.42852355,North-East,11
2023-08,HOUGANG,5 ROOM,04 TO 06,121.0,Improved,59.17,648000.0,44.03532287,North-East,5
2018-02,ANG MO KIO,3 ROOM,10 TO 12,68.0,New Generation,61.67,310000.0,45.10014415,North-East,11
2024-07,PUNGGOL,3 ROOM,01 TO 03,67.0,Premium Apartment,91.92,495000.0,50.59483671,North-East,2
2019-11,HOUGANG,5 ROOM,07 TO 09,121.0,Improved,64.08,435000.0,49.050167,North-East,8
2018-09,HOUGANG,3 ROOM,01 TO 03,73.0,New Generation,58.75,268000.0,43.34315836,North-East,2
2021-04,ANG MO KIO,3 ROOM,04 TO 06,68.0,New Generation,58.42,308000.0,41.10014415,North-East,5
2017-01,HOUGANG,5 ROOM,10 TO 12,115.0,Improved,81.33,481000.0,40.94558607,North-East,11
2022-03,HOUGANG,4 ROOM,16 TO 18,92.0,Model A,95.0,675000.0,42.97319325,North-East,17
2024-03,ANG MO KIO,4 ROOM,07 TO 09,92.0,New Generation,52.5,550000.0,46.36458365,North-East,8
2021-01,HOUGANG,3 ROOM,04 TO 06,81.0,New Generation,62.17,350000.0,43.86854715,North-East,5
2021-01,PUNGGOL,4 ROOM,04 TO 06,93.0,Premium Apartment,94.5,475000.0,63.99804547,North-East,5
2020-12,HOUGANG,3 ROOM,10 TO 12,77.0,Model A,63.42,308000.0,46.6652293,North-East,11
2022-09,ANG MO KIO,3 ROOM,04 TO 06,67.0,New Generation,55.0,368000.0,50.01591538,North-East,5
2021-11,ANG MO KIO,3 ROOM,07 TO 09,67.0,New Generation,57.67,345000.0,41.04560365,North-East,8
2017-11,HOUGANG,3 ROOM,01 TO 03,67.0,New Generation,64.25,280000.0,41.09013606,North-East,2
2023-10,HOUGANG,3 ROOM,01 TO 03,67.0,Premium Apartment,91.42,470000.0,41.57999257,North-East,2
2018-10,PUNGGOL,5 ROOM,01 TO 03,110.0,Premium Apartment,85.25,405000.0,54.76194841,North-East,2
2021-04,SENGKANG,4 ROOM,10 TO 12,91.0,Model A,79.17,373000.0,53.66630243,North-East,11
2019-09,HOUGANG,4 ROOM,10 TO 12,100.0,Model A,79.17,395000.0,40.12747863,North-East,11
2024-04,SENGKANG,4 ROOM,13 TO 15,93.0,Model A,90.42,630000.0,55.98320134,North-East,14
2019-07,HOUGANG,3 ROOM,10 TO 12,60.0,Improved,66.5,260000.0,41.76772914,North-East,11
2020-09,PUNGGOL,4 ROOM,07 TO 09,92.0,Model A,93.83,480000.0,53.92866084,North-East,8
2019-05,ANG MO KIO,5 ROOM,16 TO 18,112.0,DBSS,91.25,835000.0,47.96009422,North-East,17
2020-08,ANG MO KIO,4 ROOM,04 TO 06,90.0,Model A,81.33,590000.0,56.62660607,North-East,5
2017-05,SENGKANG,5 ROOM,22 TO 24,110.0,Premium Apartment,86.67,485000.0,52.76194841,North-East,23
2018-02,SENGKANG,4 ROOM,13 TO 15,90.0,Premium Apartment,90.92,485000.0,51.73051503,North-East,14
2024-11,PUNGGOL,5 ROOM,13 TO 15,110.0,Improved,90.67,800000.0,52.92523391,North-East,14
2021-04,ANG MO KIO,3 ROOM,10 TO 12,67.0,New Generation,57.83,290000.0,41.04560365,North-East,11
2023-05,ANG MO KIO,3 ROOM,07 TO 09,67.0,New Generation,53.0,352888.0,43.00107124,North-East,8
2017-06,HOUGANG,3 ROOM,04 TO 06,68.0,New Generation,64.92,275000.0,43.14467656,North-East,5
2024-06,PUNGGOL,5 ROOM,13 TO 15,116.0,Premium Apartment,87.67,894888.0,55.20794448,North-East,14
2019-09,ANG MO KIO,3 ROOM,07 TO 09,68.0,New Generation,59.92,275000.0,46.10014415,North-East,8
2023-05,SENGKANG,5 ROOM,07 TO 09,116.0,Improved,76.42,580000.0,53.01497071,North-East,8
2022-07,SENGKANG,5 ROOM,07 TO 09,113.0,Premium Apartment,78.17,550000.0,54.86619335,North-East,8
2020-07,HOUGANG,4 ROOM,07 TO 09,106.0,Model A,71.33,468000.0,45.35081265,North-East,8
2022-01,SENGKANG,5 ROOM,10 TO 12,113.0,Improved,93.83,655888.0,60.0888554,North-East,11
2019-12,SERANGOON,5 ROOM,01 TO 03,124.0,Improved,71.92,477000.0,41.33254158,North-East,2
2022-05,ANG MO KIO,3 ROOM,04 TO 06,68.0,New Generation,56.83,320000.0,41.10014415,North-East,5
2022-07,HOUGANG,4 ROOM,07 TO 09,92.0,Model A,94.42,585000.0,39.95834912,North-East,8
2021-10,SENGKANG,5 ROOM,07 TO 09,113.0,Premium Apartment,90.67,605000.0,58.04432299,North-East,8
2020-02,HOUGANG,4 ROOM,13 TO 15,90.0,Model A2,78.83,375000.0,39.58207366,North-East,14
2017-10,SENGKANG,4 ROOM,10 TO 12,90.0,Model A,82.17,416888.0,59.5969178,North-East,11
2020-12,ANG MO KIO,4 ROOM,01 TO 03,92.0,New Generation,57.5,354000.0,39.39427193,North-East,2
2024-11,PUNGGOL,4 ROOM,01 TO 03,93.0,Model A,87.0,578000.0,51.93866893,North-East,2
2017-10,SENGKANG,5 ROOM,07 TO 09,110.0,Improved,83.42,445000.0,56.717416,North-East,8
2022-12,PUNGGOL,4 ROOM,01 TO 03,93.0,Model A,93.5,470000.0,49.01288961,North-East,2
2022-05,SENGKANG,4 ROOM,10 TO 12,93.0,Model A,91.83,508000.0,42.98320134,North-East,11
2021-05,PUNGGOL,5 ROOM,16 TO 18,111.0,Improved,93.17,653000.0,54.96493027,North-East,17
2017-12,SENGKANG,3 ROOM,13 TO 15,68.0,Model A,94.17,350000.0,55.59000066,North-East,14
2019-04,SENGKANG,3 ROOM,01 TO 03,67.0,Model A,95.17,280000.0,47.56514843,North-East,2
2018-11,HOUGANG,4 ROOM,07 TO 09,104.0,Model A,63.33,405000.0,43.10813443,North-East,8
2023-05,HOUGANG,4 ROOM,04 TO 06,104.0,Model A,65.42,500000.0,48.19719925,North-East,5
2023-10,HOUGANG,4 ROOM,07 TO 09,101.0,Model A,75.08,550000.0,40.18201912,North-East,8
2023-12,SENGKANG,2 ROOM,07 TO 09,47.0,Model A,89.0,340000.0,46.44465023,North-East,8
2019-01,PUNGGOL,5 ROOM,01 TO 03,111.0,Premium Apartment,83.83,385000.0,54.78680063,North-East,2
2017-11,HOUGANG,5 ROOM,01 TO 03,123.0,Improved,78.92,480000.0,41.35222177,North-East,2
2017-10,PUNGGOL,4 ROOM,10 TO 12,93.0,Model A,94.17,390000.0,51.93866893,North-East,11
2024-02,PUNGGOL,4 ROOM,04 TO 06,93.0,Premium Apartment,95.0,630000.0,52.05742202,North-East,5
2017-01,PUNGGOL,4 ROOM,13 TO 15,98.0,Premium Apartment,95.17,518000.0,47.22621555,North-East,14
2024-10,ANG MO KIO,3 ROOM,07 TO 09,67.0,New Generation,52.0,455000.0,41.00107124,North-East,8
2024-02,SENGKANG,4 ROOM,16 TO 18,90.0,Model A,76.5,563800.0,48.61176194,North-East,17
2018-08,HOUGANG,5 ROOM,10 TO 12,120.0,Improved,68.08,430000.0,50.04015891,North-East,11
2020-10,PUNGGOL,4 ROOM,13 TO 15,93.0,Premium Apartment,91.92,460000.0,63.95351307,North-East,14
2019-12,ANG MO KIO,4 ROOM,01 TO 03,91.0,New Generation,59.67,299000.0,42.35457557,North-East,2
2022-06,HOUGANG,5 ROOM,13 TO 15,116.0,Improved,76.0,608800.0,41.00012657,North-East,14
2023-06,ANG MO KIO,3 ROOM,01 TO 03,67.0,New Generation,55.0,337500.0,41.03075952,North-East,2
2017-04,SENGKANG,4 ROOM,13 TO 15,92.0,Premium Apartment,91.17,520888.0,51.83959602,North-East,14
2021-11,HOUGANG,4 ROOM,01 TO 03,99.0,New Generation,63.0,414500.0,42.86512022,North-East,2
2018-11,PUNGGOL,5 ROOM,07 TO 09,116.0,Premium Apartment,94.5,670000.0,55.22278862,North-East,8
2021-01,PUNGGOL,5 ROOM,04 TO 06,113.0,Premium Apartment,94.67,660000.0,58.0888554,North-East,5
2019-07,SENGKANG,4 ROOM,01 TO 03,92.0,Premium Apartment,95.08,526000.0,51.92866084,North-East,2
2023-10,PUNGGOL,5 ROOM,07 TO 09,113.0,Premium Apartment,91.92,780000.0,53.0888554,North-East,8
2018-08,SERANGOON,4 ROOM,01 TO 03,104.0,Model A,66.75,610000.0,45.15266684,North-East,2
2021-09,PUNGGOL,4 ROOM,04 TO 06,92.0,Model A,94.92,465000.0,51.95834912,North-East,5
2019-10,SENGKANG,3 ROOM,16 TO 18,67.0,Model A,94.5,320000.0,45.56514843,North-East,17
2022-04,ANG MO KIO,3 ROOM,04 TO 06,74.0,New Generation,56.42,340000.0,41.41254299,North-East,5
2021-12,SENGKANG,3 ROOM,07 TO 09,83.0,Model A,84.67,420000.0,51.31904328,North-East,8
2019-06,PUNGGOL,4 ROOM,07 TO 09,93.0,Premium Apartment,90.08,468000.0,48.90898066,North-East,8
2017-01,SERANGOON,EXECUTIVE,04 TO 06,156.0,Maisonette,74.83,735000.0,43.07783747,North-East,5
2020-02,ANG MO KIO,3 ROOM,04 TO 06,68.0,New Generation,59.0,246000.0,41.10014415,North-East,5
2020-08,HOUGANG,EXECUTIVE,04 TO 06,148.0,Maisonette,71.17,890000.0,51.64151349,North-East,5
2022-12,SENGKANG,3 ROOM,19 TO 21,68.0,Model A,92.17,500000.0,52.63453307,North-East,20
2021-02,PUNGGOL,4 ROOM,13 TO 15,95.0,Model A,92.25,480000.0,57.07743819,North-East,14
2022-12,SERANGOON,3 ROOM,04 TO 06,67.0,New Generation,61.33,390000.0,41.11982434,North-East,5
2022-03,HOUGANG,4 ROOM,16 TO 18,92.0,Model A,92.17,558000.0,42.92866084,North-East,17
2021-03,PUNGGOL,4 ROOM,10 TO 12,90.0,Premium Apartment,85.42,420888.0,51.70082676,North-East,11
2019-06,SENGKANG,3 ROOM,16 TO 18,67.0,Model A,94.83,327000.0,41.56514843,North-East,17
2020-11,PUNGGOL,5 ROOM,07 TO 09,113.0,Premium Apartment,94.92,620000.0,53.0888554,North-East,8
2017-01,HOUGANG,3 ROOM,04 TO 06,69.0,Improved,67.5,280000.0,42.22890533,North-East,5
2019-07,PUNGGOL,4 ROOM,13 TO 15,92.0,Premium Apartment,87.5,460000.0,63.80990775,North-East,14
2021-03,SERANGOON,5 ROOM,13 TO 15,120.0,Improved,75.83,585000.0,41.20344442,North-East,14
2018-06,HOUGANG,4 ROOM,07 TO 09,98.0,Model A,78.0,363000.0,47.98870936,North-East,8
2019-05,HOUGANG,5 ROOM,07 TO 09,117.0,Improved,77.25,450000.0,49.02497879,North-East,8
2019-09,PUNGGOL,4 ROOM,04 TO 06,92.0,Premium Apartment,93.58,525000.0,53.91381671,North-East,5
2017-04,ANG MO KIO,4 ROOM,01 TO 03,93.0,New Generation,62.33,420000.0,42.46365656,North-East,2
2023-08,SENGKANG,4 ROOM,04 TO 06,93.0,Model A,92.17,540000.0,51.99804547,North-East,5
2024-01,SENGKANG,3 ROOM,13 TO 15,67.0,Model A,90.5,475000.0,55.56514843,North-East,14
2021-09,PUNGGOL,4 ROOM,10 TO 12,94.0,Premium Apartment,87.92,530000.0,48.96352115,North-East,11
2024-01,SERANGOON,5 ROOM,01 TO 03,121.0,Improved,60.58,670000.0,44.06501114,North-East,2
2023-02,HOUGANG,4 ROOM,04 TO 06,104.0,Model A,61.5,485000.0,40.1378227,North-East,5
2020-06,PUNGGOL,4 ROOM,04 TO 06,90.0,Model A,82.67,363000.0,53.64145021,North-East,5
2021-09,PUNGGOL,4 ROOM,01 TO 03,93.0,Model A,89.83,413000.0,51.93866893,North-East,2
2019-07,ANG MO KIO,5 ROOM,19 TO 21,117.0,DBSS,90.92,860000.0,44.2327967,North-East,20
2017-02,ANG MO KIO,3 ROOM,10 TO 12,67.0,New Generation,60.58,316000.0,49.01591538,North-East,11
2024-04,SENGKANG,4 ROOM,13 TO 15,93.0,Premium Apartment,79.0,540000.0,48.81991584,North-East,14
2022-01,PUNGGOL,4 ROOM,10 TO 12,93.0,Model A,94.42,455000.0,49.01288961,North-East,11
2019-01,HOUGANG,4 ROOM,10 TO 12,104.0,Model A,63.33,398000.0,43.10813443,North-East,11
2018-07,HOUGANG,3 ROOM,13 TO 15,79.0,New Generation,62.5,298000.0,43.72977788,North-East,14
2018-04,ANG MO KIO,3 ROOM,10 TO 12,73.0,New Generation,58.25,340000.0,50.32831422,North-East,11
2017-12,HOUGANG,4 ROOM,07 TO 09,103.0,Model A,79.08,448000.0,48.27625598,North-East,8
2021-07,SENGKANG,4 ROOM,13 TO 15,92.0,Premium Apartment,94.92,630000.0,56.95834912,North-East,14
2024-10,HOUGANG,EXECUTIVE,13 TO 15,143.0,Apartment,66.92,960000.0,54.36881101,North-East,14
2023-12,ANG MO KIO,3 ROOM,01 TO 03,68.0,New Generation,56.42,326000.0,41.11498829,North-East,2
2022-04,PUNGGOL,4 ROOM,10 TO 12,93.0,Premium Apartment,92.92,618000.0,63.99804547,North-East,11
2022-11,ANG MO KIO,3 ROOM,10 TO 12,73.0,New Generation,53.75,368000.0,50.32831422,North-East,11
2021-01,ANG MO KIO,3 ROOM,13 TO 15,81.0,New Generation,62.58,350000.0,38.86854715,North-East,14
2024-07,SENGKANG,5 ROOM,07 TO 09,113.0,Improved,91.42,760000.0,65.0888554,North-East,8
2018-08,PUNGGOL,4 ROOM,07 TO 09,96.0,Premium Apartment,93.5,478000.0,52.11713455,North-East,8
2021-03,PUNGGOL,3 ROOM,04 TO 06,68.0,Model A,95.17,368000.0,52.6493772,North-East,5
2019-09,SERANGOON,5 ROOM,07 TO 09,121.0,Improved,68.33,758000.0,48.10954355,North-East,8
2020-06,SENGKANG,3 ROOM,07 TO 09,67.0,Model A,94.0,360000.0,47.56514843,North-East,8
2017-06,ANG MO KIO,4 ROOM,16 TO 18,90.0,Model A,84.58,625000.0,48.64145021,North-East,17
2023-05,SERANGOON,4 ROOM,07 TO 09,83.0,Simplified,62.0,620888.0,48.00731641,North-East,8
2023-09,SENGKANG,5 ROOM,04 TO 06,110.0,Improved,76.33,690000.0,73.70257186,North-East,5
